                              ,    1496.544,       0.304,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1496.858,       0.314,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1497.174,       0.316,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1499.346,       2.172,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1500.180,       0.834,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1500.602,       0.422,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1507.006,       6.404,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1508.422,       1.416,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1509.268,       0.846,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1509.980,       0.712,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1510.828,       0.848,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1512.196,       1.368,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1513.464,       1.268,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1513.894,       0.430,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1514.760,       0.866,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1515.198,       0.438,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1516.096,       0.898,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1516.798,       0.702,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1517.722,       0.924,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1518.458,       0.736,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1519.238,       0.780,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1519.964,       0.726,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1520.676,       0.712,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1521.438,       0.762,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1521.800,       0.362,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1522.604,       0.804,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1523.278,       0.674,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1523.554,       0.276,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1523.838,       0.284,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1525.414,       1.576,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1526.196,       0.782,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1526.774,       0.578,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1527.052,       0.278,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1527.690,       0.638,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1528.302,       0.612,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1528.638,       0.336,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1528.998,       0.360,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1529.298,       0.300,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1529.604,       0.306,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1529.914,       0.310,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1530.616,       0.702,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1530.912,       0.296,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1531.476,       0.564,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1532.316,       0.840,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1532.646,       0.330,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1532.990,       0.344,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1533.992,       1.002,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1534.618,       0.626,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1535.244,       0.626,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1535.526,       0.282,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1535.812,       0.286,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1536.090,       0.278,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1536.380,       0.290,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1536.658,       0.278,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1537.248,       0.590,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1537.542,       0.294,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1537.828,       0.286,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1538.120,       0.292,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1538.416,       0.296,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1538.736,       0.320,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1539.054,       0.318,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1539.350,       0.296,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1539.632,       0.282,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1539.932,       0.300,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1540.236,       0.304,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1540.542,       0.306,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1540.880,       0.338,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1544.152,       3.272,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1544.832,       0.680,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1546.404,       1.572,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1548.456,       2.052,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1548.812,       0.356,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1549.166,       0.354,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1549.520,       0.354,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1549.894,       0.374,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1551.788,       1.894,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1552.102,       0.314,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1552.396,       0.294,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1552.672,       0.276,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1552.950,       0.278,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1553.238,       0.288,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1553.528,       0.290,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1553.830,       0.302,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1554.136,       0.306,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1554.438,       0.302,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1554.750,       0.312,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1555.056,       0.306,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1555.362,       0.306,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1556.964,       1.602,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1560.246,       3.282,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1560.802,       0.556,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1561.414,       0.612,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1562.074,       0.660,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1562.534,       0.460,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1562.906,       0.372,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1564.258,       1.352,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1565.866,       1.608,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1566.588,       0.722,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1567.354,       0.766,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1567.998,       0.644,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1568.768,       0.770,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1569.568,       0.800,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1570.418,       0.850,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1571.166,       0.748,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1571.866,       0.700,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1572.602,       0.736,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1573.416,       0.814,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1574.270,       0.854,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1575.050,       0.780,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1575.778,       0.728,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1576.594,       0.816,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1577.448,       0.854,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1578.262,       0.814,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1579.110,       0.848,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1579.840,       0.730,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1580.646,       0.806,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1581.452,       0.806,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1582.340,       0.888,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1583.124,       0.784,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1585.332,       2.208,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1585.544,       0.212,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1586.286,       0.742,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1586.996,       0.710,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1589.572,       2.576,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1591.584,       2.012,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1592.272,       0.688,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1592.864,       0.592,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1593.870,       1.006,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1594.480,       0.610,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1595.378,       0.898,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1595.770,       0.392,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1596.088,       0.318,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1596.420,       0.332,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1596.714,       0.294,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1599.738,       3.024,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1601.386,       1.648,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1602.026,       0.640,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1603.536,       1.510,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1604.340,       0.804,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1605.260,       0.920,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1607.118,       1.858,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1607.900,       0.782,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1608.472,       0.572,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1609.236,       0.764,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1610.484,       1.248,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1611.470,       0.986,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1612.290,       0.820,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1613.572,       1.282,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1614.372,       0.800,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1615.204,       0.832,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1616.034,       0.830,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1616.814,       0.780,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1617.780,       0.966,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1618.810,       1.030,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1619.028,       0.218,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1620.338,       1.310,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1621.550,       1.212,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1623.034,       1.484,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1623.936,       0.902,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1625.172,       1.236,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1626.742,       1.570,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1627.450,       0.708,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1629.006,       1.556,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1629.774,       0.768,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1630.722,       0.948,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1632.612,       1.890,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1633.638,       1.026,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1634.464,       0.826,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1635.248,       0.784,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1636.260,       1.012,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1636.962,       0.702,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1637.622,       0.660,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1638.196,       0.574,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1638.810,       0.614,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1640.234,       1.424,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1641.376,       1.142,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1641.948,       0.572,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1642.642,       0.694,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1643.412,       0.770,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1644.344,       0.932,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1645.446,       1.102,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1646.456,       1.010,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1647.398,       0.942,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1648.196,       0.798,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1649.116,       0.920,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1649.540,       0.424,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1653.438,       3.898,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1656.760,       3.322,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1658.006,       1.246,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1658.796,       0.790,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1659.460,       0.664,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1660.260,       0.800,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1660.984,       0.724,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1662.498,       1.514,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1663.186,       0.688,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1663.928,       0.742,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1664.662,       0.734,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1665.342,       0.680,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1666.026,       0.684,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1666.798,       0.772,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1667.584,       0.786,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1668.366,       0.782,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1669.216,       0.850,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1669.920,       0.704,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1670.642,       0.722,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1671.452,       0.810,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1672.634,       1.182,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1673.296,       0.662,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1674.894,       1.598,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1675.728,       0.834,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1676.168,       0.440,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1677.214,       1.046,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1678.146,       0.932,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1679.058,       0.912,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1679.326,       0.268,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1679.598,       0.272,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1679.886,       0.288,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1680.772,       0.886,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1681.740,       0.968,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1682.324,       0.584,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1682.910,       0.586,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1684.228,       1.318,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1685.090,       0.862,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1685.596,       0.506,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1685.864,       0.268,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1686.544,       0.680,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1687.574,       1.030,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1688.074,       0.500,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1688.358,       0.284,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1688.846,       0.488,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1689.712,       0.866,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1690.750,       1.038,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1692.164,       1.414,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1692.974,       0.810,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1693.686,       0.712,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1694.030,       0.344,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1694.536,       0.506,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1695.048,       0.512,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,    1695.872,       0.824,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
